,enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
8441,25873,city_97,Male,No relevent experience,Full time course,Graduate,STEM,3,<10,Pvt Ltd,0.0
8444,24501,city_21,Male,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Early Stage Startup,1.0
8445,19513,city_143,Male,No relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,1.0
8446,10812,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1.0
8447,20353,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10/49,Pvt Ltd,1.0
8449,25929,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
8450,27081,city_114,Male,Has relevent experience,Full time course,Graduate,STEM,9,10/49,Pvt Ltd,0.0
8451,20195,city_103,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,100-500,Pvt Ltd,0.0
8456,4010,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
8458,12267,city_103,Male,No relevent experience,no_enrollment,Graduate,Other,>20,50-99,Pvt Ltd,0.0
8463,28022,city_21,Male,Has relevent experience,Full time course,Masters,STEM,1,10/49,Pvt Ltd,1.0
8465,27618,city_104,Male,No relevent experience,Full time course,Masters,STEM,9,100-500,Public Sector,1.0
8467,18876,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
8468,452,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,0.0
8470,30637,city_28,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,0.0
8471,26413,city_123,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Pvt Ltd,0.0
8476,11067,city_103,Male,Has relevent experience,Full time course,Graduate,STEM,7,5000-9999,Public Sector,1.0
8478,31172,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1.0
8480,32195,city_76,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,0.0
8483,13268,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,0.0
8484,9774,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,0.0
8486,33312,city_44,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,0.0
8489,25591,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1.0
8491,28392,city_28,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,0.0
8493,3481,city_102,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,5000-9999,Pvt Ltd,0.0
8494,20004,city_16,Male,Has relevent experience,Part time course,Graduate,STEM,3,100-500,Public Sector,0.0
8497,10388,city_75,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Pvt Ltd,0.0
8499,11784,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,1.0
8501,10542,city_16,Male,Has relevent experience,no_enrollment,Phd,STEM,13,5000-9999,NGO,0.0
8503,19579,city_21,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1.0
8505,30681,city_64,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,5000-9999,Pvt Ltd,0.0
8507,28635,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,1000-4999,Pvt Ltd,0.0
8513,17443,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
8516,18137,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1.0
8518,6820,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Public Sector,0.0
8519,8090,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,0.0
8520,24339,city_16,Male,Has relevent experience,Full time course,Graduate,STEM,7,100-500,Pvt Ltd,0.0
8521,21382,city_102,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
8523,32751,city_160,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,<10,Pvt Ltd,0.0
8524,4843,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,0.0
8527,25425,city_21,Male,No relevent experience,no_enrollment,Graduate,STEM,4,10000+,Pvt Ltd,0.0
8529,30058,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
8531,13033,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10/49,Funded Startup,0.0
8532,28760,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,5000-9999,Pvt Ltd,1.0
8539,6977,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
8540,12346,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,5,100-500,Pvt Ltd,1.0
8546,27888,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,0.0
8548,29821,city_118,Male,Has relevent experience,no_enrollment,Graduate,Other,13,50-99,Funded Startup,0.0
8550,20581,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,1,10/49,Public Sector,1.0
8555,26098,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,0.0
8556,17624,city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,0.0
8557,28636,city_162,Male,Has relevent experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,1.0
8559,6186,city_73,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,0.0
8561,19472,city_152,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,1.0
8564,22093,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
8570,4846,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
8576,25539,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Public Sector,0.0
8578,27928,city_67,Male,Has relevent experience,Part time course,Graduate,STEM,6,50-99,Pvt Ltd,0.0
8579,10643,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,0.0
8582,1468,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,50-99,Other,0.0
8583,11333,city_114,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,0.0
8585,10178,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,NGO,0.0
8586,30689,city_28,Male,Has relevent experience,Part time course,Masters,STEM,15,<10,Pvt Ltd,0.0
8589,940,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,0.0
8591,15815,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Funded Startup,0.0
8592,26738,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,0.0
8593,26220,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,0.0
8595,5170,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,0.0
8599,28079,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,1,10/49,Pvt Ltd,0.0
8600,285,city_103,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,0.0
8603,24984,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,0.0
8604,1649,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1.0
8606,10244,city_40,Male,Has relevent experience,no_enrollment,Graduate,Other,4,<10,Pvt Ltd,0.0
8612,28315,city_21,Male,Has relevent experience,Part time course,Masters,STEM,7,50-99,Funded Startup,1.0
8615,19500,city_64,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,0.0
8618,9365,city_65,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,<10,Pvt Ltd,0.0
8619,5218,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,1000-4999,Pvt Ltd,0.0
8621,31139,city_103,Male,No relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,0.0
8622,9904,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
8626,10291,city_1,Female,Has relevent experience,no_enrollment,Graduate,Other,14,<10,Pvt Ltd,0.0
8629,15886,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
8630,31016,city_149,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Funded Startup,0.0
8632,10494,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,0.0
8633,32782,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10000+,Other,1.0
8634,2449,city_173,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
8635,27195,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,500-999,Pvt Ltd,0.0
8636,29301,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Other,0.0
8637,13263,city_103,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,1000-4999,Pvt Ltd,0.0
8640,7042,city_71,Male,No relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,0.0
8641,5667,city_21,Male,Has relevent experience,Full time course,Masters,STEM,2,50-99,Funded Startup,0.0
8642,32458,city_11,Male,Has relevent experience,no_enrollment,Graduate,No Major,7,500-999,Pvt Ltd,1.0
8643,3778,city_36,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Early Stage Startup,0.0
8645,14877,city_23,Female,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,0.0
8648,10084,city_10,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1.0
8651,15475,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
8653,14391,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1.0
8656,15523,city_16,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,10/49,Pvt Ltd,0.0
8657,25938,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,0.0
8658,20630,city_61,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,0.0
8664,19047,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,11,<10,Pvt Ltd,0.0
8666,11214,city_16,Female,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,1.0
8667,900,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,4,10/49,Pvt Ltd,0.0
8668,4175,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Public Sector,1.0
8671,32226,city_73,Male,Has relevent experience,no_enrollment,Masters,STEM,12,1000-4999,Pvt Ltd,0.0
8677,13977,city_159,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
8682,23151,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Other,0.0
8683,10294,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,4,100-500,Pvt Ltd,1.0
8684,25130,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,0.0
8687,15642,city_97,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
8688,12326,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,0.0
8689,26292,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
8690,25913,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,0.0
8691,10745,city_28,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,1.0
8693,3937,city_23,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,10,10/49,Funded Startup,0.0
8696,31523,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,0.0
8700,414,city_103,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,0.0
8701,1740,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,0.0
8703,24890,city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,2,<10,NGO,0.0
8708,12329,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Funded Startup,0.0
8710,19627,city_71,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10/49,Pvt Ltd,0.0
8711,11513,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
8715,19757,city_173,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
8716,15322,city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
8717,9536,city_30,Male,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,0.0
8718,7307,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,0.0
8722,25337,city_102,Male,Has relevent experience,no_enrollment,Masters,STEM,11,50-99,Pvt Ltd,0.0
8724,20638,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1.0
8725,25470,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,<10,Pvt Ltd,0.0
8727,9773,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Early Stage Startup,0.0
8729,22916,city_103,Male,No relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,0.0
8731,31176,city_21,Male,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,0.0
8733,24302,city_61,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10/49,Funded Startup,0.0
8734,23805,city_23,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,500-999,Pvt Ltd,0.0
8737,20531,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,18,5000-9999,Pvt Ltd,0.0
8738,3178,city_114,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,0.0
8739,33349,city_21,Male,No relevent experience,Part time course,Graduate,STEM,2,10/49,Early Stage Startup,0.0
8740,9589,city_116,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,0.0
8742,26973,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1.0
8744,2214,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,0.0
8745,6681,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,7,500-999,Pvt Ltd,1.0
8756,10023,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,0.0
8760,24461,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Pvt Ltd,0.0
8761,18545,city_20,Male,Has relevent experience,no_enrollment,Masters,Other,4,100-500,Public Sector,0.0
8764,12602,city_136,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,0.0
8766,32621,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,10000+,Pvt Ltd,0.0
8769,30463,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,0.0
8771,25379,city_114,Male,No relevent experience,no_enrollment,Masters,Humanities,2,100-500,Public Sector,1.0
8774,26701,city_77,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,5000-9999,Pvt Ltd,0.0
8776,4413,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,0.0
8777,24300,city_84,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,0.0
8779,22317,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Funded Startup,0.0
8780,32006,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,0.0
8781,5798,city_67,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,0.0
8786,1487,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,0.0
8788,3953,city_67,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,0.0
8789,32900,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,1.0
8790,17567,city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,14,100-500,Pvt Ltd,0.0
8791,11838,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,0.0
8792,689,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10000+,Pvt Ltd,1.0
8794,4499,city_61,Male,No relevent experience,no_enrollment,Phd,STEM,>20,100-500,NGO,0.0
8795,27811,city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,14,5000-9999,Pvt Ltd,0.0
8798,7072,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0.0
8799,1872,city_75,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,0.0
8803,21317,city_75,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Public Sector,0.0
8804,8691,city_99,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,0.0
8806,28400,city_16,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1.0
8809,8307,city_100,Male,No relevent experience,no_enrollment,Graduate,No Major,>20,100-500,Pvt Ltd,0.0
8814,3416,city_160,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,0.0
8815,25770,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,7,10000+,Pvt Ltd,0.0
8821,32722,city_160,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
8822,9698,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,0.0
8824,15301,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,0.0
8825,16500,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1.0
8826,20604,city_16,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,0.0
8827,29237,city_21,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,0.0
8829,5774,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,0.0
8830,8005,city_21,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1.0
8835,30305,city_116,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,0.0
8840,755,city_160,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,5000-9999,Pvt Ltd,1.0
8844,11174,city_16,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0.0
8847,27287,city_40,Male,Has relevent experience,no_enrollment,Masters,Other,10,<10,Pvt Ltd,0.0
8848,527,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
8849,2053,city_67,Female,No relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,0.0
8851,27664,city_16,Male,Has relevent experience,no_enrollment,Masters,STEM,9,1000-4999,Pvt Ltd,0.0
8852,13749,city_114,Male,Has relevent experience,no_enrollment,Masters,Humanities,>20,<10,Pvt Ltd,1.0
8856,6450,city_75,Male,Has relevent experience,Part time course,Graduate,STEM,10,<10,Pvt Ltd,0.0
8859,18753,city_61,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Funded Startup,0.0
8860,31446,city_103,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
8863,10179,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,0.0
8864,29793,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,0.0
8866,1228,city_136,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Funded Startup,0.0
8868,12969,city_103,Male,Has relevent experience,no_enrollment,Graduate,Humanities,11,50-99,Pvt Ltd,0.0
8871,14743,city_114,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,0.0
8872,11920,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,13,10000+,Pvt Ltd,0.0
8873,5302,city_11,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1.0
8874,15193,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Funded Startup,1.0
8877,26431,city_114,Male,Has relevent experience,no_enrollment,Masters,Business Degree,17,1000-4999,Pvt Ltd,0.0
8880,2357,city_103,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10/49,Pvt Ltd,0.0
