,enrollee_id,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,target
16981,12525,city_114,Female,No relevent experience,no_enrollment,Masters,Business Degree,4,10/49,Pvt Ltd,0.0
16998,22248,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,16,100-500,Other,1.0
17028,3924,city_23,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,0.0
17050,29870,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,0.0
17059,31265,city_103,Female,No relevent experience,no_enrollment,Graduate,Arts,4,50-99,Pvt Ltd,0.0
17061,26731,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,0.0
17083,14864,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Public Sector,0.0
17094,13137,city_103,Female,Has relevent experience,no_enrollment,Masters,Humanities,2,10000+,NGO,0.0
17115,1822,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,<1,1000-4999,Pvt Ltd,0.0
17130,14494,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Funded Startup,0.0
17144,23036,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Funded Startup,0.0
17185,19112,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,NGO,0.0
17256,3849,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,8,50-99,Pvt Ltd,0.0
17304,1164,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,0.0
17334,29780,city_103,Female,Has relevent experience,no_enrollment,Graduate,Other,17,1000-4999,Pvt Ltd,0.0
17342,33260,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,1.0
17361,10280,city_67,Female,No relevent experience,Full time course,Phd,STEM,14,1000-4999,Public Sector,0.0
17416,4211,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,0.0
17427,21436,city_50,Female,Has relevent experience,Full time course,Graduate,STEM,10,10/49,Funded Startup,0.0
17456,28150,city_114,Female,No relevent experience,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,0.0
17473,16192,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
17500,21589,city_114,Female,No relevent experience,Full time course,Graduate,STEM,3,10000+,Pvt Ltd,0.0
17507,17715,city_103,Female,Has relevent experience,Part time course,Masters,STEM,17,10000+,Pvt Ltd,0.0
17514,4817,city_21,Female,No relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1.0
17558,7164,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,17,100-500,Pvt Ltd,0.0
17579,28185,city_136,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,100-500,Pvt Ltd,0.0
17596,26810,city_16,Female,No relevent experience,Full time course,Graduate,Other,5,10/49,Pvt Ltd,0.0
17614,23040,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,0.0
17620,11619,city_21,Female,No relevent experience,Full time course,Graduate,STEM,3,500-999,NGO,1.0
17686,11312,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,0.0
17702,27094,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,1.0
17727,20857,city_45,Female,No relevent experience,no_enrollment,Phd,STEM,>20,<10,Public Sector,0.0
17769,30003,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,12,1000-4999,Pvt Ltd,0.0
17786,14949,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,NGO,0.0
17814,1200,city_114,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,1.0
17816,10025,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Funded Startup,0.0
17817,9319,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,0.0
17821,26531,city_21,Female,Has relevent experience,no_enrollment,Masters,STEM,<1,100-500,Pvt Ltd,1.0
17831,16700,city_71,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,0.0
17832,16934,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,0.0
17837,8784,city_103,Female,No relevent experience,no_enrollment,Graduate,Business Degree,3,100-500,Pvt Ltd,0.0
17846,16896,city_103,Female,No relevent experience,no_enrollment,Masters,STEM,>20,50-99,Other,1.0
17847,10694,city_116,Female,Has relevent experience,Full time course,Graduate,STEM,3,1000-4999,Pvt Ltd,0.0
17850,12061,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,10000+,Other,0.0
17886,25793,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,0.0
17906,12095,city_83,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,0.0
17918,10212,city_160,Female,Has relevent experience,no_enrollment,Graduate,Humanities,3,<10,Funded Startup,0.0
17954,31135,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1.0
17972,10468,city_11,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1.0
18053,3785,city_103,Female,No relevent experience,no_enrollment,Graduate,Humanities,17,100-500,NGO,0.0
18081,11419,city_99,Female,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Public Sector,0.0
18084,23330,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,1,50-99,Early Stage Startup,0.0
18099,10913,city_136,Female,No relevent experience,no_enrollment,Phd,STEM,11,1000-4999,Pvt Ltd,0.0
18114,26223,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,<1,500-999,Public Sector,1.0
18121,715,city_103,Female,Has relevent experience,Part time course,Graduate,STEM,8,100-500,Pvt Ltd,1.0
18158,11879,city_136,Female,Has relevent experience,no_enrollment,Masters,No Major,8,1000-4999,Pvt Ltd,0.0
18202,11260,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,0.0
18237,29994,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,17,<10,Funded Startup,0.0
18248,15893,city_103,Female,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
18294,24397,city_21,Female,No relevent experience,Full time course,Graduate,STEM,3,50-99,Pvt Ltd,0.0
18357,22109,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Early Stage Startup,1.0
18366,10196,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,0.0
18374,30556,city_74,Female,Has relevent experience,Part time course,Graduate,STEM,5,100-500,Pvt Ltd,0.0
18443,5950,city_21,Female,Has relevent experience,Full time course,Masters,STEM,2,500-999,Pvt Ltd,0.0
18467,9532,city_160,Female,Has relevent experience,no_enrollment,Masters,STEM,2,10/49,Pvt Ltd,0.0
18486,32120,city_114,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,0.0
18499,5324,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,0.0
18569,17737,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1.0
18661,13018,city_103,Female,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,0.0
18663,16609,city_16,Female,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,0.0
18684,17942,city_67,Female,Has relevent experience,Full time course,Graduate,STEM,8,50-99,Pvt Ltd,0.0
18692,1868,city_162,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1.0
18702,445,city_162,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,0.0
18704,21311,city_21,Female,No relevent experience,no_enrollment,Masters,STEM,<1,10/49,Pvt Ltd,1.0
18706,28510,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,0.0
18727,24615,city_103,Female,No relevent experience,no_enrollment,Phd,STEM,17,100-500,NGO,0.0
18739,9019,city_103,Female,Has relevent experience,no_enrollment,Graduate,Arts,4,10/49,Pvt Ltd,0.0
18767,28168,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,0.0
18773,28425,city_103,Female,Has relevent experience,no_enrollment,Graduate,No Major,15,50-99,Funded Startup,1.0
18785,8629,city_89,Female,No relevent experience,Full time course,Graduate,STEM,2,10/49,Early Stage Startup,0.0
18864,27340,city_64,Female,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,0.0
18945,19078,city_16,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,0.0
18977,21567,city_21,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,0.0
18983,22184,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,0.0
19021,26317,city_136,Female,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,0.0
19045,33060,city_152,Female,No relevent experience,Part time course,Graduate,Other,3,10/49,Funded Startup,0.0
19056,26961,city_103,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,0.0
19110,1281,city_103,Female,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Early Stage Startup,0.0
19150,32313,city_160,Female,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Public Sector,0.0
19152,29754,city_103,Female,Has relevent experience,no_enrollment,Graduate,Humanities,7,10/49,Funded Startup,0.0
